,index,TIME_PERIOD,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_EA19,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_USA,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_EA19,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_USA,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_CHN,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_USA,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_EU27_2020,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_USA,OECD_QNA_GDP_AUT,OECD_QNA_GDP_CHE,OECD_QNA_GDP_CHN,OECD_QNA_GDP_DNK,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_QNA_GDP_POL,OECD_QNA_GDP_SWE,OECD_QNA_GDP_USA,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_EU27_2020,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_USA
10,136,2011-06-01,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,1.5,-13.04,-0.1,-14.0,-5.0,-2.1,27.6,100.3145,101.0612,99.63451,101.9554,101.1553,101.0747,101.0873,100.618,100.7977,100.1457,101.0118,100.3821,99.96569,100.6941,99.34566,101.3771,100.7634,98.88308,98.51791,98.80633,99.21616,98.90453,100.8752,98.00582,100.7724,101.6461,99.80077,1.124,0.09,3.25,1.124,0.998,1.124,4.75,0.09,3.4338,1.739,2.890909,2.958,4.378314,5.88,2.89,3.0,0.8399546,6.477838,5.176273,0.6941818,2.7525,6.324818,98.77243,100.3885,77.48735,102.6591,103.3472,107.4086,107.2706,109.2883,84.709,1.488591,0.1020596,5.91,1.488591,1.506477,1.488591,4.69,1.85,0.22,100.4876,101.1196,98.83978,105.6213,113.9203,100.171,74.28928,96.5572,95.82072,97.13273,99.80836,97.97225,95.0966,95.69396,87.39458,103.4562,93.24534,95.62682,97.14994,100.0,93.25729,96.99919,85.01629,107.1138,95.36845,0.0,-0.1,0.0,-0.2,-0.1,-0.4,-0.3,-0.2,0.2,-0.7,-0.1,-0.4,0.1,0.2,-0.4,-0.1,0.3,-0.1,0.1,-0.1,0.2,0.1,-0.4,1.1,-0.035144544,0.616678238,2.3,0.949005566,0.126755,0.366100087,0.300007,1.264044627,0.254328273,0.676582293,4.6,5.5,7.3,9.9,9.9,8.1,9.1
11,137,2011-07-01,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,7.8,-13.78,-1.0,-16.3,-5.7,-2.3,25.8,100.0785,100.6646,99.32961,101.7282,100.8112,100.7356,100.7508,100.3852,100.5296,99.99962,100.5352,100.0968,99.81978,100.309,99.09122,101.2361,100.5005,98.73788,98.36359,98.57081,99.08204,99.17786,100.3885,97.43483,100.6279,101.2168,99.51588,1.0118,0.05,3.25,1.0118,1.1624,1.0118,4.75,0.07,3.3464,1.436,2.743809,3.016,4.603357,5.81,2.75,3.0,0.8224762,6.461215,5.219,0.7000476,2.792524,6.387762,98.34682,102.0055,77.3232,102.4309,102.8989,106.3466,105.8532,108.7388,83.95913,1.597619,0.09095547,5.89,1.597619,1.6625,1.597619,4.71,1.8,0.24,98.19801,99.26575,99.53016,106.5089,115.3369,102.2232,73.56389,96.31908,97.0321,100.2255,95.78383,99.03949,95.73209,96.61046,88.07841,105.9767,93.68802,95.5102,98.51301,103.1,89.835,97.97243,85.71429,108.3931,95.91704,-0.4,-0.8,0.4,-0.1,-0.5,-0.2,-0.3,0.1,0.2,-0.7,0.0,0.0,-0.5,0.1,0.0,-0.1,0.4,-0.2,0.3,1.5,0.6,0.5,-0.6,0.4,0.582516679,-0.276224945,1.8,-1.289492443,0.071299,0.556710355,0.305428,1.169958272,0.601604914,-0.022312736,4.3,5.5,8.2,10.0,9.9,7.9,9.0
12,138,2011-08-01,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,2.9,-14.72,-3.6,-13.3,-6.7,-3.3,13.6,99.75147,100.2209,99.228,101.4322,100.4452,100.3589,100.3805,100.1814,100.2286,99.86129,100.142,99.911,99.51373,100.004,98.69318,100.9458,100.2109,98.4247,98.01564,98.29303,98.8079,99.23974,99.77638,96.94695,100.4361,100.7834,99.27441,0.9058,-0.29,3.25,0.9058,1.172,0.9058,4.75,0.1,2.8435,1.133,2.213478,2.494,4.208095,5.7,2.17,2.3,0.7801304,6.409026,5.198278,0.6976522,2.875826,6.398522,98.40648,106.933,78.00061,102.5314,103.1289,106.8996,102.6466,108.3054,84.72839,1.552087,-0.0675968,5.19,1.552087,1.60413,1.552087,4.72,1.71,0.29,99.47,99.4255,99.64522,106.176,111.0871,99.01667,74.6729,96.67625,93.2768,99.45232,98.19854,99.03949,96.23383,96.82084,89.99316,103.4562,94.28448,95.86006,95.53903,102.3,91.79059,98.08056,88.08749,104.7878,96.33818,0.2,-0.6,0.0,0.0,0.1,0.0,-0.1,0.3,-0.2,-0.3,0.3,0.1,0.3,0.1,0.0,0.1,0.2,-0.4,0.0,-0.3,0.2,0.4,0.2,0.2,0.582516679,-0.276224945,1.8,-1.289492443,0.071299,0.556710355,0.305428,1.169958272,0.601604914,-0.022312736,4.4,5.4,7.6,10.1,10.0,7.9,9.0
13,139,2011-09-01,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,-0.1,-18.81,-6.8,-15.9,-9.4,-4.4,1.6,99.45001,99.84726,99.07838,101.1446,100.0921,100.0248,100.0507,100.0026,99.91152,99.76124,99.7791,99.78675,99.07209,99.88595,98.15563,100.7203,99.98479,98.14155,97.69555,98.18444,98.56826,99.25996,99.35471,96.87483,100.2284,100.4074,99.14584,1.0055,0.02,3.25,1.0055,1.0588,1.0055,4.75,0.08,2.6431,1.003,1.829091,2.071,4.03797,5.74,1.83,1.98,0.8728182,6.3828,5.412045,0.727,3.151546,6.641,98.99924,98.95916,80.59395,102.4521,102.911,106.4276,97.42005,108.9668,87.07214,1.536455,-0.06107027,5.69,1.536455,1.436591,1.536455,4.76,1.58,0.33,98.3252,113.4109,100.2205,106.6198,118.6424,102.3514,75.07581,96.91438,97.51665,97.90593,96.47375,98.50587,95.98807,96.24895,90.81377,105.2893,94.2121,95.97668,97.39777,100.6,91.54614,97.3236,89.34388,106.7649,96.58587,0.6,0.5,0.1,0.3,0.6,0.0,0.7,0.2,0.3,1.1,0.0,0.0,0.5,0.1,0.8,-0.2,0.5,0.5,0.3,-0.7,0.2,0.3,-0.7,0.1,0.582516679,-0.276224945,1.8,-1.289492443,0.071299,0.556710355,0.305428,1.169958272,0.601604914,-0.022312736,4.4,5.4,7.0,10.2,10.1,7.7,9.0
14,140,2011-10-01,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,5.9,-18.78,-11.3,-16.8,-11.7,-5.0,-4.8,99.22387,99.622,98.7001,100.9202,99.97805,99.80254,99.82349,99.85077,99.62835,99.78397,99.29478,99.69352,98.70052,99.88074,97.59254,100.5636,99.58204,97.95054,97.46951,98.20218,98.38139,99.12913,99.19339,97.09278,100.03,100.1312,99.16169,0.9596,0.05,3.25,0.9596,1.0919,0.9596,4.75,0.07,2.9232,1.082,2.002381,2.232,4.078563,5.71,1.9,2.15,0.8960476,6.3565,5.425238,0.7288572,3.171114,6.641476,99.26556,96.54276,81.67934,102.5672,103.0269,107.1677,97.86119,109.25,87.61721,1.575857,-0.0933599,5.67,1.575857,1.397381,1.575857,4.91,1.45,0.37,99.3428,102.655,103.6725,104.179,111.2051,101.1971,75.16854,96.67625,96.54755,99.06572,96.93369,98.1857,96.52106,96.21091,90.40347,105.2893,94.87112,95.62682,96.65427,101.9,92.27949,97.21546,88.78548,107.579,97.10452,0.2,-0.1,0.1,0.2,0.4,0.7,-0.1,-0.3,0.2,-1.0,-0.1,-0.7,0.1,0.1,-0.4,0.2,0.3,0.2,0.4,0.1,0.5,0.5,-0.2,-1.0,0.332280412,0.052337459,1.6,0.768348167,-0.311333,0.477747099,-0.040207,0.927063569,-1.682920521,1.123049057,5.2,5.3,8.2,10.3,10.2,8.0,8.8
15,141,2011-11-01,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,2.3,-21.81,-10.7,-17.0,-15.0,-5.3,-11.5,99.22425,99.5353,98.38966,100.7865,100.1426,99.63474,99.63997,99.78317,99.44171,99.87357,98.80128,99.71046,98.54495,99.89977,97.31792,100.5722,99.24725,97.89393,97.36254,98.33817,98.30612,98.76509,99.19603,97.52382,99.86922,99.96328,99.30286,0.79,0.05,3.25,0.79,0.792,0.79,4.75,0.08,3.3598,0.945,1.874091,2.005,4.394273,5.797,1.69,2.01,0.9070455,6.3392,5.483182,0.7371364,3.265682,6.733046,99.37731,95.80738,81.98162,102.623,102.7165,106.6932,96.37559,108.967,87.96999,1.484682,-0.0653187,5.73,1.484682,1.287727,1.484682,4.97,1.45,0.41,101.5052,115.5485,105.2833,106.9527,112.5037,99.14494,75.40854,96.91438,97.0321,98.38918,98.08356,98.39915,96.33192,96.54378,91.90791,101.8522,94.85992,96.09329,97.6456,101.1,93.01283,97.43174,90.73988,105.253,96.90622,0.1,-0.5,0.0,-0.1,0.1,0.7,0.2,-0.2,0.2,0.3,-0.1,0.7,0.2,0.3,0.5,-0.2,0.5,0.7,0.4,-0.1,0.4,0.3,1.4,-0.3,0.332280412,0.052337459,1.6,0.768348167,-0.311333,0.477747099,-0.040207,0.927063569,-1.682920521,1.123049057,5.3,5.2,8.1,10.4,10.2,7.9,8.6
16,142,2011-12-01,16.50025,317.4382,43.88765,6.237765,189.136810302734,289.765899658203,296.465576171875,58.3445358276367,22.51681,53.3982,189.2904,26941.14,12315.43359375,4794.89794921875,8960.769,3.2,-22.09,-10.3,-22.1,-13.1,-4.8,-13.3,99.49715,99.58855,98.61414,100.7679,100.4106,99.56006,99.52682,99.80813,99.39164,99.83543,98.4949,99.83117,98.51714,99.89385,97.61964,100.6876,99.23891,97.85088,97.2757,98.52637,98.27502,98.32537,99.39285,98.07458,99.76359,99.89605,99.51782,0.627,0.07,3.25,0.627,0.4449,0.627,4.75,0.07,3.0951,0.74,1.927619,1.857,4.093176,5.84,1.68,1.98,0.9333636,6.3286,5.652637,0.7606364,3.401636,6.851864,99.15011,94.87694,83.04073,101.9092,101.8665,104.9361,95.11541,109.9322,88.34772,1.426095,0.08,5.57,1.426095,1.080204,1.426095,4.99,1.37,0.49,102.9044,104.959,102.0616,105.5104,118.8785,98.50363,76.19888,96.43814,97.27438,97.32603,97.39364,97.97225,96.64274,96.30853,93.95943,101.5085,95.35872,95.62682,98.63692,99.8,94.3573,96.99919,91.99628,101.2987,97.5516,0.2,0.3,0.7,0.0,0.3,0.5,0.0,-0.4,0.1,0.1,0.1,-0.9,0.1,0.1,-0.4,0.1,-0.2,0.2,0.0,0.0,0.1,0.2,-0.9,0.1,0.332280412,0.052337459,1.6,0.768348167,-0.311333,0.477747099,-0.040207,0.927063569,-1.682920521,1.123049057,5.1,5.2,7.9,10.5,10.2,8.0,8.5
17,143,2012-01-01,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,10.1,-23.47,-8.3,-20.9,-10.4,-7.9,-12.7,99.74977,99.66827,99.12316,100.7979,100.637,99.56277,99.48771,99.90359,99.48499,99.73758,98.4287,99.96893,98.6379,99.8828,98.09693,100.765,99.49354,97.87257,97.29888,98.73482,98.3205,98.26503,99.75388,98.54518,99.72052,99.87924,99.73342,0.38,0.01,3.25,0.38,0.2936,0.38,4.75,0.08,3.2696,0.735,1.820909,1.735,3.906029,5.68,1.7,1.97,0.9380909,6.3158,5.761636,0.775,3.3865,6.850591,98.1871,94.83749,83.98657,100.6167,101.1818,102.1834,97.05573,109.9745,87.69993,1.222227,0.04029329,6.8,1.222227,1.006932,1.222227,4.99,1.56,0.4,99.3428,109.8996,100.1055,105.5104,119.941,100.6841,76.20327,96.31908,96.91096,97.71263,96.35876,97.33191,96.73898,95.72968,91.0873,107.5807,95.93237,94.69388,96.77819,100.2,91.30169,96.35036,89.76268,111.1843,98.37821,-0.6,-0.7,-0.4,0.4,-0.6,0.6,-0.6,0.5,-0.2,-1.5,0.0,0.7,-0.6,0.1,-0.8,0.4,0.6,-0.2,0.6,0.7,1.1,1.5,1.3,0.2,0.324023478,0.493182873,1.7,-0.240222201,-0.143818,0.509579674,-0.101592,0.213094067,0.618589443,0.83859082,4.6,5.1,7.5,10.5,10.2,8.1,8.3
18,144,2012-02-01,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,3.1,-24.01,-5.2,-20.6,-10.8,-8.9,-14.2,99.9435,99.84028,99.83723,100.7839,100.7962,99.55391,99.47044,99.9994,99.6028,99.62981,98.70578,100.0801,98.75778,99.91261,98.29279,100.7848,99.89828,97.97462,97.42022,98.8828,98.3979,98.28629,100.0711,98.80724,99.71824,99.86758,99.88471,0.3656,0.03,3.25,0.3656,0.3065,0.3656,4.75,0.1,2.9966,0.72,1.851905,1.844,3.746061,5.4557,1.89,1.97,0.9117619,6.30036,5.614953,0.7554762,3.155,6.659,97.81666,95.27731,82.75831,100.7249,101.6715,102.2571,101.2415,110.2496,86.1937,1.048286,0.0178765,5.36,1.048286,1.000714,1.048286,4.9747,1.59,0.3,93.74603,109.5421,90.44012,95.30325,106.9552,97.73408,76.73592,96.67625,96.42641,98.09923,100.1533,97.86553,96.94639,95.88744,89.30933,101.7376,96.23645,93.87755,93.6803,100.1,93.13506,95.80968,86.55189,101.8802,98.78309,0.5,0.2,0.8,0.9,0.5,0.4,0.7,0.5,0.3,0.7,0.1,0.6,0.2,0.2,0.7,0.4,0.2,0.4,0.3,1.1,0.4,0.3,0.7,-0.1,0.324023478,0.493182873,1.7,-0.240222201,-0.143818,0.509579674,-0.101592,0.213094067,0.618589443,0.83859082,5.1,5.1,8.1,10.7,10.2,8.0,8.3
19,145,2012-03-01,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,2.0,-21.76,-2.2,-11.7,-7.6,-7.6,-9.0,99.97461,100.0612,100.51,100.6948,100.6298,99.48083,99.42687,100.0382,99.6614,99.56776,99.22043,100.1371,98.93118,100.0178,98.15314,100.7751,100.2597,98.03179,97.50279,98.94843,98.4086,98.31745,100.4127,98.93282,99.72551,99.81931,99.94405,0.3567,0.05,3.25,0.3567,0.2831,0.3567,4.75,0.13,2.873,0.854,1.830455,1.887,3.28207,5.37,1.95,2.17,0.9128182,6.308136,5.627636,0.7571363,3.128,6.730336,98.28188,95.41216,83.31369,100.7307,101.727,102.6421,102.164,108.991,86.93703,0.8584545,0.05129925,4.72,0.8584545,0.9878182,0.8584545,4.94,1.49,0.29,102.5228,126.1586,105.5135,104.2899,109.6704,96.57973,77.04441,97.50967,95.4573,98.87242,95.66884,97.65208,96.67409,95.86668,90.54023,102.5396,95.73547,95.39359,96.28252,101.2,92.52393,96.89105,87.66869,102.9269,98.25735,1.2,0.8,0.4,0.6,1.2,0.5,0.4,0.9,0.3,0.5,0.1,-0.2,0.6,0.3,0.1,-0.1,0.4,0.3,0.2,0.7,0.2,0.2,-1.0,0.0,0.324023478,0.493182873,1.7,-0.240222201,-0.143818,0.509579674,-0.101592,0.213094067,0.618589443,0.83859082,4.9,5.1,7.6,10.8,10.2,7.7,8.2
20,146,2012-04-01,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,8.3,-20.92,-6.9,-7.5,-8.0,-9.0,-10.1,99.93006,100.1201,100.4422,100.5863,100.4688,99.35478,99.33027,99.98236,99.59671,99.4999,99.5082,100.1063,99.21107,100.1431,98.13058,100.7537,100.3462,97.95447,97.43796,98.94559,98.3289,98.28751,100.5953,98.96766,99.73483,99.70881,99.91504,0.3451,0.02,3.25,0.3451,0.2802,0.3451,4.75,0.14,2.8257,0.735,1.62421,1.713,3.380931,5.4857,1.82,2.05,0.9131429,6.296582,5.651143,0.7599524,3.170571,6.731381,98.55843,95.33279,83.23115,100.167,101.3997,102.5014,101.5182,109.338,87.39565,0.7443158,0.01369883,4.37,0.7443158,0.9664524,0.7443158,4.95,1.44,0.29,101.6324,108.9289,99.41509,101.9601,115.2189,97.3493,77.65973,97.86685,98.48576,97.42268,94.40398,97.01174,96.86188,95.59953,90.54023,102.6542,96.41967,95.74344,98.14127,99.5,90.20167,95.26899,89.06468,102.3454,98.72311,0.3,0.1,0.1,0.0,0.4,0.5,0.3,0.3,1.1,-0.1,0.3,-0.2,0.3,0.3,-0.3,0.0,0.3,-0.1,0.1,-0.5,0.4,0.8,0.1,-0.1,-0.191849118,0.303967192,2.2,-0.023566213,-0.343212,0.091433401,-0.148592,-0.221461055,0.171770359,0.446334746,5.0,5.1,8.4,10.9,10.2,7.7,8.2
21,147,2012-05-01,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,5.0,-19.71,-5.9,-13.2,-12.7,-11.5,-7.4,99.87326,100.0875,99.60658,100.3974,100.2761,99.17429,99.15622,99.8174,99.41957,99.45221,99.6871,99.91316,99.3051,100.2073,97.96207,100.699,100.2375,97.85436,97.33731,98.90974,98.27177,98.25826,100.579,98.91138,99.7534,99.53593,99.82119,0.337,0.0,3.25,0.337,0.2562,0.337,5.0,0.16,2.4937,0.61,1.336818,1.369,3.526997,5.41,1.51,1.8,0.9388695,6.305367,5.810043,0.7817826,3.35787,7.031,98.44808,94.66678,83.78783,99.92648,101.4976,101.7075,98.69953,107.3116,88.95007,0.6849091,-0.01549806,4.04,0.6849091,0.901413,0.6849091,5.11,1.38,0.29,104.6852,112.3386,100.6808,102.5148,118.6424,95.29713,78.72839,98.58121,95.69958,99.06572,97.73859,97.97225,97.00378,96.32492,91.63438,106.7787,96.62639,96.32653,95.78687,101.4,93.50173,96.67477,89.90228,110.3702,98.39607,-0.2,-0.2,-0.2,0.0,-0.1,0.2,0.0,-0.2,0.3,-0.8,0.4,0.4,0.2,0.3,0.4,-0.2,0.2,-0.4,0.0,-0.2,0.1,0.1,-0.2,0.1,-0.191849118,0.303967192,2.2,-0.023566213,-0.343212,0.091433401,-0.148592,-0.221461055,0.171770359,0.446334746,5.1,5.1,8.5,11.0,10.3,8.4,8.2
22,148,2012-06-01,16.80424,319.9752,43.73289,6.753051,184.796325683594,283.963928222656,291.200866699219,56.502758026123,21.87943,50.01595,183.8033,28941.0,12665.1162109375,4953.5615234375,9227.409,0.9,-19.2,-8.7,-15.2,-12.4,-12.9,-15.4,99.65554,100.0567,98.88709,100.1641,100.2362,98.99508,98.9584,99.63992,99.2746,99.42425,99.61858,99.62794,99.28519,100.1484,97.50859,100.6101,100.1775,97.75971,97.25433,98.81481,98.24129,98.31138,100.4686,98.70614,99.784,99.31948,99.70323,0.332,0.0,3.25,0.332,0.0277,0.332,5.0,0.16,2.2866,0.678,1.300476,1.255,3.405646,5.24,1.45,1.62,0.9576667,6.31779,5.926476,0.7977143,3.423619,7.071238,98.62804,94.31213,83.69264,99.69125,101.186,101.4237,99.18594,108.6799,90.17615,0.6588572,-0.05731106,3.7,0.6588572,0.6233333,0.6588572,5.13,1.24,0.32,101.6324,107.9106,101.2561,102.071,111.4412,96.45148,79.76012,98.58121,97.27438,98.00258,97.85358,97.11846,96.49911,95.50393,90.54023,104.3727,96.64354,96.32653,97.02602,100.1,93.25729,95.70154,88.08749,105.1367,98.6786,0.0,-0.2,-0.2,-0.1,-0.1,0.2,-0.3,-0.2,0.1,0.8,0.1,-0.7,0.1,0.0,-0.8,0.1,0.0,-0.4,-0.2,-0.1,-0.1,0.2,-0.2,1.2,-0.191849118,0.303967192,2.2,-0.023566213,-0.343212,0.091433401,-0.148592,-0.221461055,0.171770359,0.446334746,5.5,5.1,7.8,11.0,10.4,8.0,8.2
